"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2010","Croatia","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,825",""
"2010","Croatia","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,593",""
"2010","Italy","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","15,225",""
"2010","Italy","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,767",""
"2010","Italy","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Italy","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,075",""
"2010","Italy","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Italy","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,893",""
"2010","Italy","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,231",""
"2010","Italy","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,764",""
"2010","Italy","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,161",""
"2010","Italy","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","15,623",""
"2010","Italy","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,188",""
"2010","Italy","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,012",""
"2010","Italy","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,279",""
"2010","Italy","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","15,692",""
"2010","Italy","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,930",""
"2010","Italy","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,127",""
"2010","Italy","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,765",""
"2010","Italy","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,083",""
"2010","Italy","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,399",""
"2010","Italy","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,892",""
"2010","Italy","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,577",""
"2010","Italy","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Italy","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,281",""
"2010","Italy","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,519",""
"2010","Italy","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,591",""
"2010","Cyprus","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","18,026",""
"2010","Cyprus","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,676",""
"2010","Cyprus","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Cyprus","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,373",""
"2010","Cyprus","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Cyprus","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,540",""
"2010","Cyprus","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,333",""
"2010","Cyprus","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,210",""
"2010","Cyprus","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,031",""
"2010","Cyprus","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,138",""
"2010","Cyprus","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,184",""
"2010","Cyprus","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,590",""
"2010","Cyprus","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,225",""
"2010","Cyprus","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,239",""
"2010","Cyprus","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,360",""
"2010","Cyprus","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,691",""
"2010","Cyprus","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,372",""
"2010","Cyprus","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,979",""
"2010","Cyprus","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,475",""
"2010","Cyprus","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,470",""
"2010","Cyprus","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,529",""
"2010","Cyprus","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Cyprus","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","12,117",""
"2010","Cyprus","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,313",""
"2010","Cyprus","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","10,537",""
"2010","Latvia","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","5,876",""
"2010","Latvia","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,495",""
"2010","Latvia","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Latvia","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,633",""
"2010","Latvia","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Latvia","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,264",""
"2010","Latvia","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,856",""
"2010","Latvia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,852",""
"2010","Latvia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,369",""
"2010","Latvia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,878",""
"2010","Latvia","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,767",""
"2010","Latvia","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,093",""
"2010","Latvia","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,414",""
"2010","Latvia","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,911",""
"2010","Latvia","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,659",""
"2010","Latvia","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,582",""
"2010","Latvia","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,217",""
"2010","Latvia","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,142",""
"2010","Latvia","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,309",""
"2010","Latvia","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,014",""
"2010","Latvia","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,286",""
"2010","Latvia","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Latvia","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,878",""
"2010","Latvia","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,103",""
"2010","Latvia","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,510",""
"2010","Lithuania","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","6,018",""
"2010","Lithuania","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,487",""
"2010","Lithuania","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Lithuania","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,659",""
"2010","Lithuania","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Lithuania","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,217",""
